x,carry_distance_yd,feature,feature_label
-5.03,133.0271,attack_angle_deg,Attack angle
-6.66,143.7445,attack_angle_deg,Attack angle
-5.87,36.3845,attack_angle_deg,Attack angle
-3.87,111.0564,attack_angle_deg,Attack angle
-6.6,122.8237,attack_angle_deg,Attack angle
3.16,186.7782,attack_angle_deg,Attack angle
2.17,186.7345,attack_angle_deg,Attack angle
5.13,144.0507,attack_angle_deg,Attack angle
2.52,182.2725,attack_angle_deg,Attack angle
-0.19,206.5398,attack_angle_deg,Attack angle
2.32,126.4326,attack_angle_deg,Attack angle
12.23,113.7248,attack_angle_deg,Attack angle
11.66,80.5993,attack_angle_deg,Attack angle
-1.67,61.0346,attack_angle_deg,Attack angle
-3.76,116.5245,attack_angle_deg,Attack angle
-2.12,104.6697,attack_angle_deg,Attack angle
-2.93,128.6527,attack_angle_deg,Attack angle
-3.02,162.4563,attack_angle_deg,Attack angle
-2.58,76.6842,attack_angle_deg,Attack angle
-4.81,165.4856,attack_angle_deg,Attack angle
-3.11,63.4952,attack_angle_deg,Attack angle
-3.1,129.3526,attack_angle_deg,Attack angle
-0.23,116.5901,attack_angle_deg,Attack angle
-2.67,192.4103,attack_angle_deg,Attack angle
-1.82,158.4755,attack_angle_deg,Attack angle
-3.8,87.9484,attack_angle_deg,Attack angle
-3.18,166.7104,attack_angle_deg,Attack angle
-1.44,185.8815,attack_angle_deg,Attack angle
-2.58,161.1439,attack_angle_deg,Attack angle
-1.94,43.657,attack_angle_deg,Attack angle
-1.12,201.7498,attack_angle_deg,Attack angle
-2.46,179.8994,attack_angle_deg,Attack angle
-1.28,181.3976,attack_angle_deg,Attack angle
-1.14,116.8526,attack_angle_deg,Attack angle
-0.22,177.395,attack_angle_deg,Attack angle
-4.46,128.1387,attack_angle_deg,Attack angle
-1.81,126.9248,attack_angle_deg,Attack angle
-4.92,124.7703,attack_angle_deg,Attack angle
5.26,114.3263,attack_angle_deg,Attack angle
-4.06,141.1308,attack_angle_deg,Attack angle
-5.32,147.9331,attack_angle_deg,Attack angle
-4.34,150.1859,attack_angle_deg,Attack angle
-3.13,145.0241,attack_angle_deg,Attack angle
-2.61,152.6247,attack_angle_deg,Attack angle
-2.92,125.2734,attack_angle_deg,Attack angle
-2.72,170.6584,attack_angle_deg,Attack angle
-0.44,171.9598,attack_angle_deg,Attack angle
-2.7,165.4965,attack_angle_deg,Attack angle
-2.91,181.2008,attack_angle_deg,Attack angle
-3.45,143.4711,attack_angle_deg,Attack angle
-2.31,179.4182,attack_angle_deg,Attack angle
-2.13,160.1925,attack_angle_deg,Attack angle
-2.1,182.2835,attack_angle_deg,Attack angle
4.62,146.3145,attack_angle_deg,Attack angle
-5.23,139.7419,attack_angle_deg,Attack angle
0.13,132.0538,attack_angle_deg,Attack angle
-3.34,156.846,attack_angle_deg,Attack angle
-4.54,169.6304,attack_angle_deg,Attack angle
-3.24,179.2323,attack_angle_deg,Attack angle
-1.82,163.2218,attack_angle_deg,Attack angle
-1.19,176.2795,attack_angle_deg,Attack angle
0.12,165.4746,attack_angle_deg,Attack angle
-2.6,157.3819,attack_angle_deg,Attack angle
-0.65,108.5521,attack_angle_deg,Attack angle
-2.47,160.4221,attack_angle_deg,Attack angle
-2.18,162.4672,attack_angle_deg,Attack angle
9.66,146.4348,attack_angle_deg,Attack angle
1.14,144.7288,attack_angle_deg,Attack angle
8.18,137.4235,attack_angle_deg,Attack angle
-3.1,163.2874,attack_angle_deg,Attack angle
-0.18,121.3911,attack_angle_deg,Attack angle
-0.81,118.0446,attack_angle_deg,Attack angle
-3.64,113.9436,attack_angle_deg,Attack angle
6.96,80.4899,attack_angle_deg,Attack angle
-5,125.6124,attack_angle_deg,Attack angle
-4.63,113.9982,attack_angle_deg,Attack angle
-2.32,119.4444,attack_angle_deg,Attack angle
-0.8,137.675,attack_angle_deg,Attack angle
-5.42,112.7625,attack_angle_deg,Attack angle
-5.79,138.8451,attack_angle_deg,Attack angle
-3.77,151.3998,attack_angle_deg,Attack angle
9.29,140.6277,attack_angle_deg,Attack angle
-5.97,171.5114,attack_angle_deg,Attack angle
-5.29,131.1789,attack_angle_deg,Attack angle
-4.22,186.5595,attack_angle_deg,Attack angle
-3.26,79.1557,attack_angle_deg,Attack angle
-1.81,95.2537,attack_angle_deg,Attack angle
-3.49,115.2887,attack_angle_deg,Attack angle
-1.93,111.472,attack_angle_deg,Attack angle
-4.72,121.9926,attack_angle_deg,Attack angle
-2.49,75.2625,attack_angle_deg,Attack angle
-3.7,118.0556,attack_angle_deg,Attack angle
-1.94,123.7314,attack_angle_deg,Attack angle
-5.42,142.4869,attack_angle_deg,Attack angle
-3.53,152.2528,attack_angle_deg,Attack angle
-3.07,118.0227,attack_angle_deg,Attack angle
-3.63,95.1662,attack_angle_deg,Attack angle
-5.8,139.6544,attack_angle_deg,Attack angle
-5.43,150.5359,attack_angle_deg,Attack angle
-3.65,166.5792,attack_angle_deg,Attack angle
-3.64,139.2388,attack_angle_deg,Attack angle
-3.17,161.5704,attack_angle_deg,Attack angle
-0.82,168.9414,attack_angle_deg,Attack angle
-2.37,118.3946,attack_angle_deg,Attack angle
-3.92,104.6807,attack_angle_deg,Attack angle
-2.14,172.1019,attack_angle_deg,Attack angle
-1.87,101.6732,attack_angle_deg,Attack angle
-1.29,114.8731,attack_angle_deg,Attack angle
-4.11,145.2537,attack_angle_deg,Attack angle
-4.59,113.353,attack_angle_deg,Attack angle
-6.28,169.2695,attack_angle_deg,Attack angle
-4.34,136.2861,attack_angle_deg,Attack angle
-2.82,183.7708,attack_angle_deg,Attack angle
-1.58,182.7428,attack_angle_deg,Attack angle
-3.44,121.3583,attack_angle_deg,Attack angle
-4.54,153.259,attack_angle_deg,Attack angle
-3.86,135.444,attack_angle_deg,Attack angle
-3.2,167.5197,attack_angle_deg,Attack angle
-6.27,120.713,attack_angle_deg,Attack angle
-6.07,102.4825,attack_angle_deg,Attack angle
-3.7,115.5731,attack_angle_deg,Attack angle
-5.42,121.3801,attack_angle_deg,Attack angle
-2.07,105.818,attack_angle_deg,Attack angle
-4,100.6343,attack_angle_deg,Attack angle
-4.66,121.7629,attack_angle_deg,Attack angle
-4.7,137.9265,attack_angle_deg,Attack angle
-6.04,120.199,attack_angle_deg,Attack angle
-6.93,134.6785,attack_angle_deg,Attack angle
-7.25,148.1955,attack_angle_deg,Attack angle
-3.86,140.2668,attack_angle_deg,Attack angle
-3.9,139.1842,attack_angle_deg,Attack angle
-4.58,147.0363,attack_angle_deg,Attack angle
-4.35,140.8246,attack_angle_deg,Attack angle
-3.95,130.5227,attack_angle_deg,Attack angle
-0.26,102.7559,attack_angle_deg,Attack angle
-2.86,209.0332,attack_angle_deg,Attack angle
-1.53,92.3556,attack_angle_deg,Attack angle
-3.73,199.9344,attack_angle_deg,Attack angle
-2.06,123.5018,attack_angle_deg,Attack angle
-0.67,117.7493,attack_angle_deg,Attack angle
-4.75,151.5967,attack_angle_deg,Attack angle
-5.45,155.479,attack_angle_deg,Attack angle
-3.85,146.9598,attack_angle_deg,Attack angle
-0.81,148.119,attack_angle_deg,Attack angle
-3.33,177.3513,attack_angle_deg,Attack angle
1.94,137.3141,attack_angle_deg,Attack angle
-2.17,168.2524,attack_angle_deg,Attack angle
0.66,194.3788,attack_angle_deg,Attack angle
-0.03,192.1807,attack_angle_deg,Attack angle
4.18,147.8565,attack_angle_deg,Attack angle
2.18,213.9217,attack_angle_deg,Attack angle
4.92,190.245,attack_angle_deg,Attack angle
1.78,222.2988,attack_angle_deg,Attack angle
2.4,165.0044,attack_angle_deg,Attack angle
4.6,125.6234,attack_angle_deg,Attack angle
-0.25,195.035,attack_angle_deg,Attack angle
0.46,236.0127,attack_angle_deg,Attack angle
2.57,177.9418,attack_angle_deg,Attack angle
1.73,179.2542,attack_angle_deg,Attack angle
-0.04,223.8517,attack_angle_deg,Attack angle
1.09,180.4681,attack_angle_deg,Attack angle
0.54,131.9116,attack_angle_deg,Attack angle
-1.56,172.0801,attack_angle_deg,Attack angle
-0.41,197.5722,attack_angle_deg,Attack angle
-0.83,124.9563,attack_angle_deg,Attack angle
-0.24,175.2843,attack_angle_deg,Attack angle
0.62,120.4615,attack_angle_deg,Attack angle
-2.13,146.0302,attack_angle_deg,Attack angle
-0.23,152.4388,attack_angle_deg,Attack angle
-1.53,162.664,attack_angle_deg,Attack angle
4.56,161.8657,attack_angle_deg,Attack angle
-1.02,182.0319,attack_angle_deg,Attack angle
3.28,115.7152,attack_angle_deg,Attack angle
-0.16,147.9878,attack_angle_deg,Attack angle
-1.9,158.9129,attack_angle_deg,Attack angle
-0.09,216.7104,attack_angle_deg,Attack angle
12.94,126.3889,attack_angle_deg,Attack angle
-0.34,200.35,attack_angle_deg,Attack angle
2.02,228.1277,attack_angle_deg,Attack angle
2.85,126.6514,attack_angle_deg,Attack angle
-2.3,167.5087,attack_angle_deg,Attack angle
0.58,186.8876,attack_angle_deg,Attack angle
2.47,165.2012,attack_angle_deg,Attack angle
0.39,149.1907,attack_angle_deg,Attack angle
-1.68,199.9453,attack_angle_deg,Attack angle
3.53,190.9011,attack_angle_deg,Attack angle
0.06,189.8731,attack_angle_deg,Attack angle
5.96,131.4195,attack_angle_deg,Attack angle
0.03,185.9252,attack_angle_deg,Attack angle
-2.36,150.2078,attack_angle_deg,Attack angle
-2.14,172.6925,attack_angle_deg,Attack angle
-1,202.1216,attack_angle_deg,Attack angle
6.27,128.3793,attack_angle_deg,Attack angle
3.71,185.0284,attack_angle_deg,Attack angle
0.65,191.5245,attack_angle_deg,Attack angle
3.12,222.2878,attack_angle_deg,Attack angle
1,227.7997,attack_angle_deg,Attack angle
1.08,206.8351,attack_angle_deg,Attack angle
1.24,193.3399,attack_angle_deg,Attack angle
-6.83,118.8539,attack_angle_deg,Attack angle
-4.84,102.9309,attack_angle_deg,Attack angle
-3.82,100.4921,attack_angle_deg,Attack angle
-0.26,151.7935,attack_angle_deg,Attack angle
0.04,198.4033,attack_angle_deg,Attack angle
-0.6,167.2244,attack_angle_deg,Attack angle
0.24,184.077,attack_angle_deg,Attack angle
5.45,205.5884,attack_angle_deg,Attack angle
4.7,186.2533,attack_angle_deg,Attack angle
6.74,197.1675,attack_angle_deg,Attack angle
4.48,235.8377,attack_angle_deg,Attack angle
3.6,212.4891,attack_angle_deg,Attack angle
6.03,164.9278,attack_angle_deg,Attack angle
3.01,205.6759,attack_angle_deg,Attack angle
2.29,250.5468,attack_angle_deg,Attack angle
2.47,209.6238,attack_angle_deg,Attack angle
1.6,238.6374,attack_angle_deg,Attack angle
-1.46,211.6251,attack_angle_deg,Attack angle
-0.93,200.2734,attack_angle_deg,Attack angle
3.57,106.168,attack_angle_deg,Attack angle
-2.11,184.8753,attack_angle_deg,Attack angle
-3.05,200.3281,attack_angle_deg,Attack angle
-2.22,209.2192,attack_angle_deg,Attack angle
0.86,164.9169,attack_angle_deg,Attack angle
0.87,167.7822,attack_angle_deg,Attack angle
1.61,190.4418,attack_angle_deg,Attack angle
-2.48,123.633,attack_angle_deg,Attack angle
-2.89,90.3325,attack_angle_deg,Attack angle
-3.66,74.1907,attack_angle_deg,Attack angle
-4.41,98.3158,attack_angle_deg,Attack angle
-9.58,72.9659,attack_angle_deg,Attack angle
-5.29,144.871,attack_angle_deg,Attack angle
-5.08,145.0459,attack_angle_deg,Attack angle
-4.98,160.105,attack_angle_deg,Attack angle
-3.09,158.3771,attack_angle_deg,Attack angle
-3.01,136.6689,attack_angle_deg,Attack angle
-2.6,127.0888,attack_angle_deg,Attack angle
-4.03,164.5779,attack_angle_deg,Attack angle
-4.43,160.3237,attack_angle_deg,Attack angle
-7.05,156.8023,attack_angle_deg,Attack angle
-6.43,177.4169,attack_angle_deg,Attack angle
-6.73,168.1649,attack_angle_deg,Attack angle
-4.67,150.2625,attack_angle_deg,Attack angle
-4.96,166.1855,attack_angle_deg,Attack angle
-6.43,140.8246,attack_angle_deg,Attack angle
-4.93,172.8237,attack_angle_deg,Attack angle
-2.44,135.0394,attack_angle_deg,Attack angle
-7.02,72.1347,attack_angle_deg,Attack angle
-4.65,145.5053,attack_angle_deg,Attack angle
-2.43,164.3701,attack_angle_deg,Attack angle
-1.75,159.077,attack_angle_deg,Attack angle
-3.66,63.5389,attack_angle_deg,Attack angle
-4.99,143.7445,attack_angle_deg,Attack angle
-2.69,132.2835,attack_angle_deg,Attack angle
-2.32,160.7612,attack_angle_deg,Attack angle
-3,72.7581,attack_angle_deg,Attack angle
-0.83,126.5748,attack_angle_deg,Attack angle
-4.77,125.9842,attack_angle_deg,Attack angle
-5.7,144.3023,attack_angle_deg,Attack angle
-9.55,40.0044,attack_angle_deg,Attack angle
-6.58,105.993,attack_angle_deg,Attack angle
-8.83,54.1229,attack_angle_deg,Attack angle
-6.97,131.7695,attack_angle_deg,Attack angle
-5.32,165.2559,attack_angle_deg,Attack angle
-1.93,144.2585,attack_angle_deg,Attack angle
-2.72,78.8823,attack_angle_deg,Attack angle
-1.75,168.1649,attack_angle_deg,Attack angle
-4.68,126.6842,attack_angle_deg,Attack angle
-0.64,159.0661,attack_angle_deg,Attack angle
-1.69,187.5984,attack_angle_deg,Attack angle
0.11,121.3801,attack_angle_deg,Attack angle
0.27,172.9549,attack_angle_deg,Attack angle
-0.29,176.9904,attack_angle_deg,Attack angle
-0.84,199.7813,attack_angle_deg,Attack angle
-0.62,195.1334,attack_angle_deg,Attack angle
-2.75,85.619,attack_angle_deg,Attack angle
-3.15,59.0879,attack_angle_deg,Attack angle
-3.79,99.825,attack_angle_deg,Attack angle
-3.41,95.035,attack_angle_deg,Attack angle
-4.6,98.3486,attack_angle_deg,Attack angle
-5.3,91.9182,attack_angle_deg,Attack angle
-6.04,108.4208,attack_angle_deg,Attack angle
-2.55,79.287,attack_angle_deg,Attack angle
-5.06,122.4191,attack_angle_deg,Attack angle
7.79,97.4847,attack_angle_deg,Attack angle
7.09,99.8141,attack_angle_deg,Attack angle
-1.65,114.4576,attack_angle_deg,Attack angle
-4.84,121.3692,attack_angle_deg,Attack angle
-4.81,115.1247,attack_angle_deg,Attack angle
-5.25,108.399,attack_angle_deg,Attack angle
2.87,122.2222,attack_angle_deg,Attack angle
-3.28,133.9239,attack_angle_deg,Attack angle
-3.81,126.192,attack_angle_deg,Attack angle
-0.51,128.8714,attack_angle_deg,Attack angle
-4.02,120.4396,attack_angle_deg,Attack angle
2.03,118.5039,attack_angle_deg,Attack angle
2.67,77.231,attack_angle_deg,Attack angle
-4.81,159.6675,attack_angle_deg,Attack angle
5.75,105.643,attack_angle_deg,Attack angle
-3.47,118.2415,attack_angle_deg,Attack angle
-6.05,166.3823,attack_angle_deg,Attack angle
-1.67,101.0389,attack_angle_deg,Attack angle
-3.8,170.8661,attack_angle_deg,Attack angle
-3.97,74.0376,attack_angle_deg,Attack angle
-1.62,143.6899,attack_angle_deg,Attack angle
-3.91,115.5621,attack_angle_deg,Attack angle
-3.18,141.1855,attack_angle_deg,Attack angle
-3.57,150.2187,attack_angle_deg,Attack angle
-3.13,84.8972,attack_angle_deg,Attack angle
-5.07,109.3723,attack_angle_deg,Attack angle
-3.3,156.7367,attack_angle_deg,Attack angle
-3.88,136.0783,attack_angle_deg,Attack angle
-3.68,78.423,attack_angle_deg,Attack angle
-3.89,92.0494,attack_angle_deg,Attack angle
-4.77,124.836,attack_angle_deg,Attack angle
-4.36,138.0796,attack_angle_deg,Attack angle
-4.21,118.2633,attack_angle_deg,Attack angle
-2.61,117.0713,attack_angle_deg,Attack angle
-3.22,68.1102,attack_angle_deg,Attack angle
-2.17,120.9427,attack_angle_deg,Attack angle
-4.04,121.402,attack_angle_deg,Attack angle
-4.44,182.5678,attack_angle_deg,Attack angle
-4.5,165.4199,attack_angle_deg,Attack angle
-4.79,160.3784,attack_angle_deg,Attack angle
-3.84,173.1299,attack_angle_deg,Attack angle
-3.13,101.6842,attack_angle_deg,Attack angle
-3.74,79.7135,attack_angle_deg,Attack angle
-1.22,97.9221,attack_angle_deg,Attack angle
-3.98,128.423,attack_angle_deg,Attack angle
-2.44,168.0665,attack_angle_deg,Attack angle
910.2672,106.6601,sidespin_rpm,Sidespin
-673.8158,145.713,sidespin_rpm,Sidespin
79.727,185.444,sidespin_rpm,Sidespin
-220.2411,185.269,sidespin_rpm,Sidespin
-412.0745,181.157,sidespin_rpm,Sidespin
-575.0147,164.5888,sidespin_rpm,Sidespin
-485.3228,65.4418,sidespin_rpm,Sidespin
531.9434,195.0241,sidespin_rpm,Sidespin
-602.002,212.8609,sidespin_rpm,Sidespin
-854.2036,212.1938,sidespin_rpm,Sidespin
-1985.8944,205.2931,sidespin_rpm,Sidespin
-21.5791,223.0643,sidespin_rpm,Sidespin
-378.4014,221.5551,sidespin_rpm,Sidespin
763.8023,145.9208,sidespin_rpm,Sidespin
-114.5661,162.0079,sidespin_rpm,Sidespin
-275.1639,197.3753,sidespin_rpm,Sidespin
430.4096,196.8067,sidespin_rpm,Sidespin
875.8189,183.049,sidespin_rpm,Sidespin
-410.874,167.7822,sidespin_rpm,Sidespin
-973.1326,181.9007,sidespin_rpm,Sidespin
-840.2416,177.6137,sidespin_rpm,Sidespin
-1394.8214,199.136,sidespin_rpm,Sidespin
-2146.1646,190.07,sidespin_rpm,Sidespin
-1213.0031,194.4991,sidespin_rpm,Sidespin
-3212.7671,184.2301,sidespin_rpm,Sidespin
-1298.1035,200.9733,sidespin_rpm,Sidespin
-1282.6544,183.3333,sidespin_rpm,Sidespin
-453.0633,213.7358,sidespin_rpm,Sidespin
-643.9457,102.1654,sidespin_rpm,Sidespin
311.9671,96.1286,sidespin_rpm,Sidespin
879.1208,136.4173,sidespin_rpm,Sidespin
1475.5914,117.7056,sidespin_rpm,Sidespin
-213.9249,128.4449,sidespin_rpm,Sidespin
-718.7356,116.0105,sidespin_rpm,Sidespin
-1263.662,165.1793,sidespin_rpm,Sidespin
-990.1064,170.4287,sidespin_rpm,Sidespin
-2877.3855,153.8167,sidespin_rpm,Sidespin
-2251.3804,178.8605,sidespin_rpm,Sidespin
-1619.4579,181.2117,sidespin_rpm,Sidespin
-2118.5156,165.5074,sidespin_rpm,Sidespin
-2155.3606,182.4147,sidespin_rpm,Sidespin
-2718.5198,140.0153,sidespin_rpm,Sidespin
1571.478,108.563,sidespin_rpm,Sidespin
-2343.9197,157.4584,sidespin_rpm,Sidespin
24.347,193.143,sidespin_rpm,Sidespin
489.3274,189.5013,sidespin_rpm,Sidespin
-1703.1868,178.4121,sidespin_rpm,Sidespin
-1575.8121,182.3709,sidespin_rpm,Sidespin
-3425.5232,171.063,sidespin_rpm,Sidespin
-1916.9861,148.0862,sidespin_rpm,Sidespin
-1524.0537,175.4374,sidespin_rpm,Sidespin
-2979.3555,152.7668,sidespin_rpm,Sidespin
-2520.6538,158.8473,sidespin_rpm,Sidespin
-1122.4911,178.4996,sidespin_rpm,Sidespin
-4763.9453,156.6929,sidespin_rpm,Sidespin
-2688.9924,174.5297,sidespin_rpm,Sidespin
-3371.6855,102.3622,sidespin_rpm,Sidespin
-69.9045,150.9186,sidespin_rpm,Sidespin
-2789.0908,59.9847,sidespin_rpm,Sidespin
704.0913,158.738,sidespin_rpm,Sidespin
559.4561,135.8815,sidespin_rpm,Sidespin
-275.7251,166.6776,sidespin_rpm,Sidespin
-373.1226,134.6785,sidespin_rpm,Sidespin
1130.2251,142.6728,sidespin_rpm,Sidespin
-30.6677,157.0101,sidespin_rpm,Sidespin
318.0149,177.8215,sidespin_rpm,Sidespin
-977.4906,166.0761,sidespin_rpm,Sidespin
-187.467,185.6846,sidespin_rpm,Sidespin
-571.3673,185.5096,sidespin_rpm,Sidespin
-1712.1812,168.1102,sidespin_rpm,Sidespin
-332.3714,176.3123,sidespin_rpm,Sidespin
-3036.1133,157.7209,sidespin_rpm,Sidespin
-304.9278,195.2975,sidespin_rpm,Sidespin
-782.4415,215.7152,sidespin_rpm,Sidespin
-952.5234,217.2353,sidespin_rpm,Sidespin
-1025.3918,194.1273,sidespin_rpm,Sidespin
-820.9672,171.7192,sidespin_rpm,Sidespin
-1220.9406,219.3898,sidespin_rpm,Sidespin
2590.8513,107.4584,sidespin_rpm,Sidespin
-205.2012,188.7139,sidespin_rpm,Sidespin
-166.9182,219.7944,sidespin_rpm,Sidespin
107.9881,188.6155,sidespin_rpm,Sidespin
2378.3398,104.8775,sidespin_rpm,Sidespin
154.7968,220.0569,sidespin_rpm,Sidespin
-591.1513,185.0831,sidespin_rpm,Sidespin
-1402.3688,155.4462,sidespin_rpm,Sidespin
-1247.5649,188.528,sidespin_rpm,Sidespin
949.3136,98.5017,sidespin_rpm,Sidespin
1423.6526,122.769,sidespin_rpm,Sidespin
2371.8928,116.8854,sidespin_rpm,Sidespin
905.4277,116.2839,sidespin_rpm,Sidespin
2740.8352,140.7699,sidespin_rpm,Sidespin
1293.6768,130.3915,sidespin_rpm,Sidespin
263.064,74.6829,sidespin_rpm,Sidespin
557.0801,129.3963,sidespin_rpm,Sidespin
1706.4006,122.5722,sidespin_rpm,Sidespin
41.0296,93.4164,sidespin_rpm,Sidespin
-453.2554,103.9042,sidespin_rpm,Sidespin
-332.4735,119.3023,sidespin_rpm,Sidespin
979.6881,121.6207,sidespin_rpm,Sidespin
983.8624,125.0109,sidespin_rpm,Sidespin
295.4487,129.1667,sidespin_rpm,Sidespin
-904.0621,132.4256,sidespin_rpm,Sidespin
-49.9015,103.0293,sidespin_rpm,Sidespin
-605.7651,131.157,sidespin_rpm,Sidespin
419.1378,127.2857,sidespin_rpm,Sidespin
-371.1986,177.8871,sidespin_rpm,Sidespin
-38.8484,184.416,sidespin_rpm,Sidespin
592.1345,172.4519,sidespin_rpm,Sidespin
1307.72,152.0779,sidespin_rpm,Sidespin
1856.3125,138.189,sidespin_rpm,Sidespin
189.8944,177.4934,sidespin_rpm,Sidespin
1070.6477,80.8508,sidespin_rpm,Sidespin
1105.6826,143.2087,sidespin_rpm,Sidespin
1265.9518,161.3517,sidespin_rpm,Sidespin
2281.4187,133.0271,sidespin_rpm,Sidespin
1339.6084,175.6015,sidespin_rpm,Sidespin
2652.51,124.1251,sidespin_rpm,Sidespin
2443.3391,137.6531,sidespin_rpm,Sidespin
2311.1216,140.1356,sidespin_rpm,Sidespin
1674.2541,154.3417,sidespin_rpm,Sidespin
-2371.0093,99.7703,sidespin_rpm,Sidespin
404.0425,146.7192,sidespin_rpm,Sidespin
310.3844,194.5866,sidespin_rpm,Sidespin
1011.8379,177.57,sidespin_rpm,Sidespin
375.8436,174.6282,sidespin_rpm,Sidespin
-514.3615,107.2944,sidespin_rpm,Sidespin
522.3059,81.332,sidespin_rpm,Sidespin
1431.3052,122.0144,sidespin_rpm,Sidespin
1193.2057,89.9606,sidespin_rpm,Sidespin
876.4202,95.8771,sidespin_rpm,Sidespin
539.3258,105.129,sidespin_rpm,Sidespin
1906.292,169.6522,sidespin_rpm,Sidespin
723.0507,115.4965,sidespin_rpm,Sidespin
-360.3405,151.8045,sidespin_rpm,Sidespin
1808.021,150.514,sidespin_rpm,Sidespin
1046.0342,97.43,sidespin_rpm,Sidespin
1319.8431,99.9891,sidespin_rpm,Sidespin
2031.8453,151.3123,sidespin_rpm,Sidespin
6.6928,105.6758,sidespin_rpm,Sidespin
1110.3185,130.3806,sidespin_rpm,Sidespin
27.8764,110.0066,sidespin_rpm,Sidespin
-379.8281,120.1225,sidespin_rpm,Sidespin
-159.9643,102.7778,sidespin_rpm,Sidespin
800.6099,99.0814,sidespin_rpm,Sidespin
-254.1766,133.8692,sidespin_rpm,Sidespin
-954.6767,119.6194,sidespin_rpm,Sidespin
-577.4713,100.2625,sidespin_rpm,Sidespin
1069.1023,122.5722,sidespin_rpm,Sidespin
1637.551,90.7262,sidespin_rpm,Sidespin
1200.783,167.64,sidespin_rpm,Sidespin
276.4904,170.5709,sidespin_rpm,Sidespin
1488.9763,175.3609,sidespin_rpm,Sidespin
852.7796,120.6037,sidespin_rpm,Sidespin
177.5007,141.6776,sidespin_rpm,Sidespin
-502.2185,129.8119,sidespin_rpm,Sidespin
-1924.5325,124.0048,sidespin_rpm,Sidespin
-2308.8118,137.839,sidespin_rpm,Sidespin
-567.3117,120.5709,sidespin_rpm,Sidespin
99.859,111.9641,sidespin_rpm,Sidespin
194.5543,99.6172,sidespin_rpm,Sidespin
-169.2264,152.9746,sidespin_rpm,Sidespin
-1076.1584,129.7353,sidespin_rpm,Sidespin
-1587.2048,177.1654,sidespin_rpm,Sidespin
-1706.1128,39.1404,sidespin_rpm,Sidespin
-686.9849,138.8561,sidespin_rpm,Sidespin
1773.8104,120.5818,sidespin_rpm,Sidespin
1663.2946,92.2244,sidespin_rpm,Sidespin
-499.3137,182.3819,sidespin_rpm,Sidespin
68.2683,128.259,sidespin_rpm,Sidespin
-411.3967,73.5674,sidespin_rpm,Sidespin
144.1587,101.5092,sidespin_rpm,Sidespin
760.8921,95.8443,sidespin_rpm,Sidespin
2667.7966,132.3272,sidespin_rpm,Sidespin
-317.7376,131.157,sidespin_rpm,Sidespin
-828.5956,174.3876,sidespin_rpm,Sidespin
-602.5499,162.6969,sidespin_rpm,Sidespin
-2114.8965,156.9882,sidespin_rpm,Sidespin
131.0365,117.1697,sidespin_rpm,Sidespin
-415.9791,62.5547,sidespin_rpm,Sidespin
-930.0613,154.8119,sidespin_rpm,Sidespin
-1445.1963,174.4204,sidespin_rpm,Sidespin
1104.3605,135.8377,sidespin_rpm,Sidespin
-392.3856,165.1903,sidespin_rpm,Sidespin
299.7036,119.8928,sidespin_rpm,Sidespin
272.6709,96.8723,sidespin_rpm,Sidespin
244.3152,166.5901,sidespin_rpm,Sidespin
-890.7264,136.5376,sidespin_rpm,Sidespin
243.6626,100.7437,sidespin_rpm,Sidespin
-1659.0985,143.0993,sidespin_rpm,Sidespin
-1000.705,151.7498,sidespin_rpm,Sidespin
-487.1891,93.4602,sidespin_rpm,Sidespin
-185.9022,116.7979,sidespin_rpm,Sidespin
-223.8227,142.2135,sidespin_rpm,Sidespin
2586.5791,130.129,sidespin_rpm,Sidespin
-1644.709,146.3801,sidespin_rpm,Sidespin
560.1257,166.1308,sidespin_rpm,Sidespin
-516.3526,156.4523,sidespin_rpm,Sidespin
-985.1554,146.413,sidespin_rpm,Sidespin
835.5881,154.1667,sidespin_rpm,Sidespin
-1021.6672,141.7213,sidespin_rpm,Sidespin
-2250.3687,126.192,sidespin_rpm,Sidespin
-889.9738,146.3145,sidespin_rpm,Sidespin
474.8408,117.5416,sidespin_rpm,Sidespin
1498.9811,111.4064,sidespin_rpm,Sidespin
-66.1862,133.2349,sidespin_rpm,Sidespin
-602.9887,155.6868,sidespin_rpm,Sidespin
116.1924,133.4864,sidespin_rpm,Sidespin
-196.4113,94.9913,sidespin_rpm,Sidespin
587.5118,153.598,sidespin_rpm,Sidespin
-1065.5396,135.3018,sidespin_rpm,Sidespin
-1173.6199,144.3241,sidespin_rpm,Sidespin
-704.9471,146.0193,sidespin_rpm,Sidespin
-908.2761,158.6177,sidespin_rpm,Sidespin
-217.6435,157.8303,sidespin_rpm,Sidespin
-1226.5624,159.416,sidespin_rpm,Sidespin
-989.1357,159.1317,sidespin_rpm,Sidespin
-200.2591,161.4939,sidespin_rpm,Sidespin
-959.6109,160.4221,sidespin_rpm,Sidespin
-647.8056,141.6776,sidespin_rpm,Sidespin
317.0732,181.8679,sidespin_rpm,Sidespin
-1244.7477,169.0289,sidespin_rpm,Sidespin
-710.2133,148.7314,sidespin_rpm,Sidespin
-438.2308,71.8941,sidespin_rpm,Sidespin
-2464.3547,152.8106,sidespin_rpm,Sidespin
-856.8749,162.9812,sidespin_rpm,Sidespin
-169.3728,150.1531,sidespin_rpm,Sidespin
